"date","geography","percent_red","percent_red_upper","percent_red_lower","week_2020","grocery_pharmacy","workplace","residential"
2020-03-18,"Germany",-0.0911856476338929,-0.0437120881068393,-0.134168620665372,12,-0.208319327731092,-0.407563025210084,0.154873949579832
2020-03-25,"Germany",-0.0612333945287136,-0.00866099940876491,-0.108510595554598,13,-0.102605042016807,-0.393361344537815,0.142773109243697
2020-04-01,"Germany",-0.168836570628365,-0.12190915577505,-0.211002604302007,14,-0.257310924369748,-0.511260504201681,0.165294117647059
2020-04-08,"Germany",-0.0887779489704536,-0.0371538936237903,-0.135147945221068,15,-0.074406779661017,-0.339831932773109,0.126134453781513
2020-04-15,"Germany",-0.0706533753859244,-0.0176175418126308,-0.118256043126246,16,-0.0734745762711864,-0.288571428571429,0.108571428571429
2020-04-22,"Germany",-0.0872974643644304,-0.0300719607645331,-0.138146592620828,17,-0.106271186440678,-0.346470588235294,0.125798319327731
2020-04-29,"Germany",-0.0906996757277438,-0.0387917740610502,-0.137288482806915,18,-0.0258823529411765,-0.207647058823529,0.0865546218487395
2020-05-06,"Germany",-0.0882057301909406,-0.0360622986050165,-0.134997350057697,19,-0.00647058823529412,-0.184957983193277,0.0756302521008403
2020-05-13,"Germany",-0.124364930187672,-0.0739496487029663,-0.169574292443164,20,-0.0825210084033613,-0.309075630252101,0.0857983193277311
2020-05-20,"Germany",-0.129639717278854,-0.0796312822605339,-0.174493777905991,21,-0.0226890756302521,-0.223529411764706,0.0589075630252101
2020-05-27,"Germany",-0.0836083419377871,-0.0313424148996225,-0.130522786525643,22,0.0185714285714286,-0.155546218487395,0.0597478991596639
2020-02-19,"Greece",-0.0454040381772915,0.0183295468554915,-0.101629799051899,8,0.09875,-0.0628571428571429,-0.000357142857142857
2020-02-26,"Greece",-0.0016623883211987,0.0703077685771887,-0.064563467776245,9,0.0530357142857143,0.0235714285714286,0.0126785714285714
2020-03-04,"Greece",-0.0477440234381007,0.0190892327704209,-0.106350754860984,10,0.0598214285714286,-0.270892857142857,0.101428571428571
2020-03-11,"Greece",-0.0620168105039691,0.00273161571590791,-0.118910553669822,11,-0.0871428571428571,-0.481964285714286,0.192321428571429
2020-03-18,"Greece",-0.0518236489485447,0.0211512905965687,-0.115064169091386,12,-0.322678571428571,-0.57125,0.234464285714286
2020-03-25,"Greece",-0.0637804890344466,0.00280818808946051,-0.12207654427896,13,-0.235357142857143,-0.534642857142857,0.224107142857143
2020-04-01,"Greece",-0.11181502405948,-0.0450386826905824,-0.169862941397529,14,-0.00490909090909091,-0.490357142857143,0.196785714285714
2020-04-08,"Greece",-0.114143096051749,-0.0347893293626895,-0.18144012394572,15,-0.170178571428571,-0.588392857142857,0.218392857142857
2020-04-15,"Greece",-0.165698425586515,-0.102745205079064,-0.220396959799786,16,-0.0730357142857143,-0.447321428571429,0.17625
2020-04-22,"Greece",-0.159257020830713,-0.0910365403674736,-0.217952101287523,17,-0.0225,-0.422678571428571,0.156964285714286
2020-04-29,"Greece",-0.124074712129337,-0.0559442706858472,-0.18303340792882,18,0.1375,-0.276071428571429,0.102857142857143
2020-05-06,"Greece",-0.088743289053608,-0.0221484789282907,-0.146845812685766,19,0.160178571428571,-0.216428571428571,0.0692857142857143
2020-05-13,"Greece",-0.0636830959051803,0.0116935321054792,-0.128606606428648,20,0.180178571428571,-0.149107142857143,0.0571428571428571
2020-05-20,"Greece",-0.0699111236240792,0.00614369570361404,-0.135275971633893,21,0.185,-0.0691071428571429,0.0435714285714286
2020-05-27,"Greece",-0.0947738384965568,-0.0238732202549756,-0.156072229180951,22,0.186785714285714,-0.10625,0.0171428571428571
2020-02-19,"Hungary",-0.00215001637951456,0.0380492213143507,-0.0393518397062788,8,0.042312925170068,0.0182993197278912,0.00305555555555556
2020-02-26,"Hungary",-0.00543824628466091,0.0360540883691784,-0.0437351476871025,9,0.114081632653061,0.0242857142857143,-0.00645833333333333
2020-03-04,"Hungary",-0.0183346177285305,0.0232065507436463,-0.0566343259995909,10,0.0878231292517007,-0.0957823129251701,0.0347552447552448
2020-03-11,"Hungary",-0.0471700183969028,-0.00711555585523501,-0.0841180823720793,11,-0.182108843537415,-0.34047619047619,0.147985611510791
2020-03-18,"Hungary",-0.0798741191735513,-0.0410652844557229,-0.115663890221642,12,-0.274081632653061,-0.398231292517007,0.172517985611511
2020-03-25,"Hungary",-0.11291693516751,-0.0736536789673587,-0.148987175631723,13,-0.176530612244898,-0.392925170068027,0.156834532374101
2020-04-01,"Hungary",-0.151757378220983,-0.109346464539551,-0.190312854904577,14,-0.342517006802721,-0.540680272108844,0.181590909090909
2020-04-08,"Hungary",-0.133371462463918,-0.0943532153828678,-0.16916650649586,15,-0.170340136054422,-0.354965986394558,0.141642857142857
2020-04-15,"Hungary",-0.126535835630209,-0.087108062579744,-0.162698845239098,16,-0.16530612244898,-0.334353741496599,0.130071428571429
2020-04-22,"Hungary",-0.135988041394676,-0.0923957673136235,-0.175584744957885,17,-0.151156462585034,-0.374557823129252,0.135395683453237
2020-04-29,"Hungary",-0.128289960991853,-0.0875056630207677,-0.165584494480635,18,-0.0259183673469388,-0.258027210884354,0.0967361111111111
2020-05-06,"Hungary",-0.110790035902462,-0.0699391252927099,-0.148203359446359,19,-0.0412244897959184,-0.23891156462585,0.0885416666666667
2020-05-13,"Hungary",-0.116173145616054,-0.0752436139790484,-0.153633171217209,20,-0.0456462585034014,-0.218299319727891,0.0822916666666667
2020-05-20,"Hungary",-0.104703454563122,-0.057686196519361,-0.147251788826107,21,-0.180408163265306,-0.272312925170068,0.0832867132867133
2020-05-27,"Hungary",-0.105297703698966,-0.0643015528305703,-0.142852278481242,22,0.0294557823129252,-0.133809523809524,0.0484722222222222
2020-02-19,"India",0.0049163411068072,0.0743337772273861,-0.056074821220454,8,0.00342629482071713,0.0652509652509653,-0.00123505976095618
2020-02-26,"India",-0.0195778173141884,0.0590768065930045,-0.0873572035402669,9,0.0782377049180328,0.0251737451737452,0.0177290836653386
2020-03-04,"India",-0.0574386968820216,0.00913603786804697,-0.115772935357697,10,0.0598367346938775,0.0439382239382239,0.0128286852589641
2020-03-11,"India",-0.0849030971969858,-0.0211456616534689,-0.140862787330591,11,-0.200901639344262,-0.203706563706564,0.10601593625498
2020-03-18,"India",-0.277340696588672,-0.227624085435666,-0.321044015205336,12,-0.634047619047619,-0.543861003861004,0.257085020242915
2020-03-25,"India",-0.256890871272209,-0.205740651949545,-0.301851558236288,13,-0.614,-0.514401544401544,0.252064777327935
2020-04-01,"India",-0.239445627947107,-0.181616186149023,-0.289641666992796,14,-0.527224489795918,-0.518918918918919,0.261693548387097
2020-04-08,"India",-0.225461737602434,-0.172837451616844,-0.271790599816468,15,-0.446204081632653,-0.473783783783784,0.251
2020-04-15,"India",-0.232020139670839,-0.179396578919384,-0.278301159012609,16,-0.417714285714286,-0.445173745173745,0.2474
2020-04-22,"India",-0.216150593918624,-0.163447385399597,-0.262606717817038,17,-0.343551020408163,-0.396100386100386,0.22888
2020-04-29,"India",-0.169802246309009,-0.113991615268517,-0.218998386699012,18,-0.243469387755102,-0.348185328185328,0.199282868525896
2020-05-06,"India",-0.114573119334955,-0.0555868176412333,-0.166624229526584,19,-0.171836734693878,-0.273281853281853,0.177729083665339
2020-05-13,"India",-0.0693186834322881,-0.008941049370915,-0.122762073911254,20,-0.127061224489796,-0.266023166023166,0.166733067729084
2020-05-20,"India",-0.0972559649719406,-0.0362676625662662,-0.150984585302881,21,-0.0579183673469388,-0.19027027027027,0.145298804780877
2020-05-27,"India",-0.12593389304058,-0.0667683388954385,-0.178044685758522,22,0.00779591836734694,-0.164131274131274,0.131274900398406
2020-02-19,"Ireland",-0.00327548604431171,0.0257006470581213,-0.0306594417036382,8,0.0292592592592593,0.0143085106382979,0.00156462585034014
2020-02-26,"Ireland",0.027637955108729,0.0599585846797276,-0.00276993441881414,9,0.0583068783068783,0.0163829787234043,0.00272108843537415
2020-03-04,"Ireland",-0.00261101902128082,0.0310063923331858,-0.0341053699251716,10,0.0923809523809524,-0.241542553191489,0.0947692307692308
2020-03-11,"Ireland",-0.0338231717511253,-0.00357620606055396,-0.0622879128581968,11,-0.0883068783068783,-0.415502645502645,0.191735537190083
2020-03-18,"Ireland",-0.0785558905375955,-0.0493566200197691,-0.10601488694439,12,-0.23047619047619,-0.535714285714286,0.242162162162162
2020-03-25,"Ireland",-0.0848468904838923,-0.054606133446876,-0.113212963363418,13,-0.238770053475936,-0.605396825396825,0.281734693877551
2020-04-01,"Ireland",-0.104166060682686,-0.0712364316349634,-0.1348405828582,14,-0.249945355191257,-0.638201058201058,0.283111111111111
2020-04-08,"Ireland",-0.134688926806795,-0.105989740390075,-0.161602842021344,15,-0.194836956521739,-0.566719576719577,0.266909090909091
2020-04-15,"Ireland",-0.126617335085783,-0.0973817117955783,-0.154018504158168,16,-0.158087431693989,-0.545714285714286,0.246902654867257
2020-04-22,"Ireland",-0.107535679138388,-0.0744113613820011,-0.138371052285169,17,-0.160655737704918,-0.560582010582011,0.259417475728155
2020-04-29,"Ireland",-0.098568911396359,-0.0671485280126971,-0.127941655441639,18,-0.114754098360656,-0.499047619047619,0.23635593220339
2020-05-06,"Ireland",-0.0864322979514018,-0.0545830082247801,-0.116205639136074,19,-0.0970108695652174,-0.464814814814815,0.216302521008403
2020-05-13,"Ireland",-0.0842222495590273,-0.0517744775023815,-0.114522807212494,20,-0.0440217391304348,-0.415372340425532,0.1975
2020-05-20,"Ireland",-0.0925561520987803,-0.0556393455856021,-0.126695251679114,21,0.0297267759562842,-0.422765957446809,0.177033898305085
2020-05-27,"Ireland",-0.075615236226899,-0.0425882213059015,-0.106439623945441,22,-0.0156756756756757,-0.356382978723404,0.170472440944882
2020-02-19,"Italy",0.00122559343870015,0.0630911505793983,-0.0538355291240919,8,-0.0174829931972789,-0.067891156462585,0.0386394557823129
2020-02-26,"Italy",-0.00152671825936677,0.0625183477045663,-0.0582898675117182,9,0.012312925170068,-0.160204081632653,0.0770748299319728
2020-03-04,"Italy",-0.090485236770491,-0.0305487623438442,-0.143442065093868,10,-0.36108843537415,-0.51469387755102,0.239655172413793
2020-03-11,"Italy",-0.200747665067796,-0.148867184598392,-0.246666806394036,11,-0.518775510204082,-0.632993197278912,0.289722222222222
2020-03-18,"Italy",-0.265164599566784,-0.217967483763985,-0.306989095641496,12,-0.546938775510204,-0.674149659863946,0.309375
2020-03-25,"Italy",-0.2507390596688,-0.198888539928235,-0.296285719539882,13,-0.472448979591837,-0.65265306122449,0.298611111111111
2020-04-01,"Italy",-0.201577527249596,-0.135048662777286,-0.258603044683674,14,-0.523401360544218,-0.677823129251701,0.302447552447552
2020-04-08,"Italy",-0.191982221162058,-0.134766367812604,-0.24210033327834,15,-0.480884353741497,-0.598095238095238,0.278680555555556
2020-04-15,"Italy",-0.10906625770052,-0.0347818546086126,-0.172733712232229,16,-0.49958904109589,-0.589931972789116,0.26551724137931
2020-04-22,"Italy",-0.151388216900042,-0.0814901732657335,-0.211400186879187,17,-0.446802721088435,-0.546462585034014,0.240972222222222
2020-04-29,"Italy",-0.113170143586263,-0.0503105617552548,-0.16822501285595,18,-0.317006802721088,-0.406938775510204,0.174452054794521
2020-05-06,"Italy",-0.0990578760846238,-0.0344239832430795,-0.155581693367915,19,-0.274285714285714,-0.357687074829932,0.153630136986301
2020-05-13,"Italy",-0.082964154506383,-0.0174800222603045,-0.140264785304017,20,-0.18952380952381,-0.296190476190476,0.111301369863014
2020-05-20,"Italy",-0.111920740371142,-0.0421878391789393,-0.172188990934487,21,-0.179795918367347,-0.334285714285714,0.104452054794521
2020-05-27,"Italy",-0.0884282875529102,-0.023177990377238,-0.145507172334765,22,-0.12312925170068,-0.249591836734694,0.0791780821917808
2020-02-19,"Japan",-0.053496423034567,-0.00890974285002055,-0.0942441222044441,8,0.0749404761904762,0.0119642857142857,0.0238690476190476
2020-02-26,"Japan",0.0211956211054221,0.0756090326794527,-0.0279775063057911,9,0.00598214285714286,-0.028422619047619,0.0433928571428571
2020-03-04,"Japan",0.00497420978967059,0.0590125717351884,-0.0438170525427176,10,0.025952380952381,-0.0330059523809524,0.0366964285714286
2020-03-11,"Japan",-0.00804738282714187,0.0561874908002706,-0.0649169643630541,11,0.0394345238095238,-0.101607142857143,0.044702380952381
2020-03-18,"Japan",0.0110718788748657,0.0671204368194661,-0.0393827909508249,12,0.0404166666666667,-0.0462797619047619,0.0410416666666667
2020-03-25,"Japan",0.00791747055515157,0.0679797194659256,-0.04574878628201,13,0.0405654761904762,-0.0862202380952381,0.0578571428571429
2020-04-01,"Japan",-0.0452227608703793,0.0101555123235972,-0.0948447583204441,14,-0.00264880952380952,-0.136845238095238,0.0864285714285714
2020-04-08,"Japan",-0.0293328289340845,0.0287799582657694,-0.0812313948131608,15,-0.00431547619047619,-0.164017857142857,0.104255952380952
2020-04-15,"Japan",-0.0904246663349738,-0.036452116844087,-0.138671461324855,16,-0.0258928571428571,-0.204404761904762,0.118035714285714
2020-04-22,"Japan",-0.00859448639572907,0.0773443498385862,-0.0818356688485246,17,-0.0226488095238095,-0.445535714285714,0.183958333333333
2020-04-29,"Japan",-0.0784949453418411,-0.0188244503892301,-0.131323759939346,18,-0.0323214285714286,-0.25172619047619,0.134404761904762
2020-05-06,"Japan",-0.0681104315285552,-0.0107973312801442,-0.119145955160375,19,-0.030297619047619,-0.160803571428571,0.101577380952381
2020-05-13,"Japan",-0.0784406201321379,-0.0193386785589927,-0.130823648618107,20,0.00294642857142857,-0.13922619047619,0.0852083333333333
2020-05-20,"Japan",-0.0659558357186649,-0.00897118356659165,-0.116743524418969,21,0.0145238095238095,-0.105535714285714,0.068452380952381
2020-05-27,"Japan",-0.0488206987999722,0.00507360185573384,-0.0972292890082149,22,0.0141071428571429,-0.0973511904761905,0.057797619047619
2020-02-19,"Latvia",-0.0112977187129606,0.0226342584772652,-0.0430502223649077,8,-0.00198529411764706,0.0193,0.00103448275862069
2020-02-26,"Latvia",0.00534289761844453,0.0421428342888447,-0.0289467384588269,9,0.0565909090909091,0.0158,-0.00413793103448276
2020-03-04,"Latvia",0.000376944135264372,0.0368586787096622,-0.0336248373113375,10,0.0168421052631579,-0.171387559808612,0.0504
2020-03-11,"Latvia",-0.0367551104229087,-0.00189591543472178,-0.0692615335376371,11,-0.161232876712329,-0.372,0.126842105263158
2020-03-18,"Latvia",-0.0515955419507243,-0.017092775518193,-0.083758168415831,12,-0.177655172413793,-0.39137339055794,0.130526315789474
2020-03-25,"Latvia",-0.0156276833447253,0.023237545285823,-0.0516485431748138,13,-0.194336283185841,-0.405152838427948,0.139473684210526
2020-04-01,"Latvia",-0.0436547869090545,-0.00274644917102486,-0.0813391725546052,14,-0.184761904761905,-0.551859504132231,0.15
2020-04-08,"Latvia",-0.0411160181477429,-0.00333507872647318,-0.0761372203265147,15,-0.141428571428571,-0.381497797356828,0.129473684210526
2020-04-15,"Latvia",-0.0615356708110132,-0.0243150143067857,-0.0960208755359414,16,-0.100882352941176,-0.361944444444444,0.1015
2020-04-22,"Latvia",-0.0327962653822611,0.0123006540842469,-0.0740465103410163,17,-0.121515151515152,-0.521181434599156,0.102777777777778
2020-04-29,"Latvia",-0.0329436253170395,0.0106801395559946,-0.0729573630362268,18,-0.00580645161290323,-0.320568720379147,0.08
2020-05-06,"Latvia",-0.0289544604268979,0.0124720586721701,-0.0671242022214653,19,0.03075,-0.288038277511962,0.0779166666666667
2020-05-13,"Latvia",-0.0070113297963102,0.0355217146534955,-0.0461882184388285,20,0.0833333333333333,-0.263205741626794,0.0525
2020-05-20,"Latvia",-0.0188584703122796,0.027232840191464,-0.060991221041557,21,0.125263157894737,-0.235776699029126,0.0269230769230769
2020-05-27,"Latvia",0.00659823565678745,0.0512000872998308,-0.0343728044330164,22,0.134102564102564,-0.222753623188406,0.0237037037037037
2020-02-19,"Lithuania",0.00329019800331505,0.040161200848987,-0.0310563290723994,8,0.0038961038961039,0.0222077922077922,0.00417910447761194
2020-02-26,"Lithuania",0.00743867290012499,0.0466004715731616,-0.0288981123840053,9,0.067012987012987,0.0290909090909091,-0.00417910447761194
2020-03-04,"Lithuania",-0.0382739628194556,0.00130058240615643,-0.0748392236684155,10,-0.0328571428571429,-0.248571428571429,0.0940625
2020-03-11,"Lithuania",-0.06867237402177,-0.0328829119757177,-0.101907489217747,11,-0.225064935064935,-0.417792207792208,0.165625
2020-03-18,"Lithuania",-0.10575165398693,-0.0711717564070234,-0.137849178280721,12,-0.271298701298701,-0.437662337662338,0.1755
2020-03-25,"Lithuania",-0.0926581726452844,-0.0556115953047518,-0.126907929171867,13,-0.244133333333333,-0.436883116883117,0.176666666666667
2020-04-01,"Lithuania",-0.120736812285693,-0.081323898677799,-0.156907067362163,14,-0.275285714285714,-0.520779220779221,0.184385964912281
2020-04-08,"Lithuania",-0.110777725175617,-0.0744836323991017,-0.144332689558886,15,-0.184520547945205,-0.402467532467532,0.16015873015873
2020-04-15,"Lithuania",-0.102742845453669,-0.0652940411953945,-0.137306485757275,16,-0.119473684210526,-0.352467532467532,0.115454545454545
2020-04-22,"Lithuania",-0.105626739292379,-0.0649708879081773,-0.142894410447,17,-0.0117105263157895,-0.353376623376623,0.1021875
2020-04-29,"Lithuania",-0.0958255177524872,-0.0576049180076713,-0.131066735723058,18,0.0294029850746269,-0.253766233766234,0.0922388059701493
2020-05-06,"Lithuania",-0.0929470783456091,-0.0546457589773897,-0.128265664479924,19,0.0884615384615385,-0.230649350649351,0.0874626865671642
2020-05-13,"Lithuania",-0.0770016363014918,-0.0378604950128196,-0.113082638662925,20,0.182,-0.178831168831169,0.0561194029850746
2020-05-20,"Lithuania",-0.0920326647144437,-0.0528295606611541,-0.128119538861307,21,0.233384615384615,-0.122077922077922,0.0343283582089552
2020-05-27,"Lithuania",-0.0595775907663559,-0.0189265582136775,-0.0969938834471759,22,0.268923076923077,-0.0949350649350649,0.0176119402985075
2020-02-19,"Mexico",0.0157548173498671,0.0678707923749062,-0.0315109667052984,8,0.0373160173160173,0.0806060606060606,-0.0122510822510823
2020-02-26,"Mexico",NA,NA,NA,9,0.00311688311688312,0.0516450216450216,-0.000909090909090909
2020-03-04,"Mexico",-0.0217786333132318,0.0314872159292293,-0.0698133368016653,10,0.0597835497835498,-0.0332467532467532,0.0080952380952381
2020-03-11,"Mexico",-0.00480196227431862,0.0488310728319429,-0.0532166824549559,11,-0.0756709956709957,-0.162467532467532,0.0905627705627706
2020-03-18,"Mexico",-0.041215136934747,0.00789108162459746,-0.0857585799774871,12,-0.173073593073593,-0.315584415584416,0.145800865800866
2020-03-25,"Mexico",-0.106602803506401,-0.0626131895470443,-0.146648800952957,13,-0.155454545454545,-0.403419913419913,0.175108225108225
2020-04-01,"Mexico",-0.126951131676969,-0.077927092527522,-0.171025394343467,14,-0.235064935064935,-0.515844155844156,0.206060606060606
2020-04-08,"Mexico",-0.141810760742558,-0.100199587625521,-0.179743437110966,15,-0.22978354978355,-0.423982683982684,0.193809523809524
2020-04-15,"Mexico",-0.134667465368644,-0.0919892613325751,-0.173513860664907,16,-0.294978354978355,-0.429090909090909,0.196190476190476
2020-04-22,"Mexico",-0.133329558589823,-0.0903136563466878,-0.172460998811879,17,-0.227445887445887,-0.441255411255411,0.198744588744589
2020-04-29,"Mexico",-0.172483876632703,-0.134073544425251,-0.207631367738877,18,-0.233549783549784,-0.387748917748918,0.191255411255411
2020-05-06,"Mexico",-0.136940672466083,-0.0987289683059742,-0.172043997346625,19,-0.202813852813853,-0.377878787878788,0.187186147186147
2020-05-13,"Mexico",-0.119935334677096,-0.0809354434327048,-0.155760091888389,20,-0.216536796536797,-0.358051948051948,0.184805194805195
2020-05-20,"Mexico",NA,NA,NA,NA,-0.180909090909091,-0.318398268398268,0.173766233766234
2020-05-27,"Mexico",NA,NA,NA,NA,-0.187835497835498,-0.29978354978355,0.165930735930736
2020-02-19,"Netherlands",-0.0214101263137138,0.0175586438101347,-0.0575042619984786,8,0.0171428571428571,-0.0353846153846154,0.0117582417582418
2020-02-26,"Netherlands",0.00769927358432405,0.0510551404314674,-0.0322214465445102,9,0.0159340659340659,0.0141758241758242,0.00769230769230769
2020-03-04,"Netherlands",-0.0420199604807288,-0.000672826489163675,-0.0800815603200779,10,0.122087912087912,-0.153406593406593,0.0710989010989011
2020-03-11,"Netherlands",-0.0982163778703684,-0.0594849090333193,-0.133884008160819,11,-0.0656043956043956,-0.412197802197802,0.155604395604396
2020-03-18,"Netherlands",-0.140703237681341,-0.103845441095822,-0.17464896743056,12,-0.182087912087912,-0.449450549450549,0.167802197802198
2020-03-25,"Netherlands",-0.100637991538763,-0.0583636669408649,-0.139279631590964,13,-0.148791208791209,-0.431538461538462,0.158351648351648
2020-04-01,"Netherlands",-0.103514817150891,-0.0583402410285532,-0.144553456256731,14,-0.192307692307692,-0.476043956043956,0.160769230769231
2020-04-08,"Netherlands",-0.119700523233736,-0.0780526336219237,-0.157748256663094,15,-0.121428571428571,-0.383626373626374,0.143846153846154
2020-04-15,"Netherlands",-0.103569754191953,-0.0574950407037217,-0.1453496611381,16,-0.0824175824175824,-0.418131868131868,0.139010989010989
2020-04-22,"Netherlands",-0.103985144738691,-0.0616525984882802,-0.142662993090705,17,-0.0874725274725275,-0.404835164835165,0.143076923076923
2020-04-29,"Netherlands",-0.105504308530061,-0.063485159702325,-0.143914775619954,18,-0.0348351648351648,-0.288571428571429,0.111538461538462
2020-05-06,"Netherlands",-0.0965304889468064,-0.053946874575954,-0.135445689754024,19,-0.0349450549450549,-0.268681318681319,0.107252747252747
2020-05-13,"Netherlands",-0.0616230988877816,-0.0112554810647061,-0.107107900245859,20,0.00483516483516484,-0.346923076923077,0.108351648351648
2020-05-20,"Netherlands",-0.0870317537114246,-0.0376582843572272,-0.13158619986182,21,-0.00043956043956044,-0.268901098901099,0.0867032967032967
2020-05-27,"Netherlands",-0.0572969532165642,-0.0124812264552554,-0.0982215974565607,22,-0.00989010989010989,-0.20043956043956,0.0876923076923077
2020-02-19,"New Zealand",-0.0180270627192458,0.0183281796208613,-0.0518759536403642,8,0.0218487394957983,0.143931623931624,-0.00952380952380952
2020-02-26,"New Zealand",-0.00786929570821513,0.0304468249593984,-0.0434380810401078,9,-0.00680672268907563,0.132393162393162,-0.00463414634146341
2020-03-04,"New Zealand",-0.0104506700434337,0.0281377239503834,-0.0462472243588677,10,0.0184033613445378,0.13957264957265,-0.00202380952380952
2020-03-11,"New Zealand",-0.00828937835280631,0.0305985529275642,-0.0443492772613852,11,0.0904201680672269,0.0229059829059829,0.0613414634146341
2020-03-18,"New Zealand",-0.123871717478393,-0.0887383567500333,-0.156396541536799,12,-0.446806722689076,-0.611848739495798,0.2859375
2020-03-25,"New Zealand",-0.174719161621464,-0.14226775099898,-0.20480455700652,13,-0.433893805309735,-0.637647058823529,0.303870967741936
2020-04-01,"New Zealand",-0.15746274907117,-0.121733115543513,-0.190398921821019,14,-0.4685,-0.68453781512605,0.312363636363636
2020-04-08,"New Zealand",-0.147197106964595,-0.113799854613819,-0.178168566316552,15,-0.418058252427184,-0.611512605042017,0.301935483870968
2020-04-15,"New Zealand",-0.143595270024515,-0.107783773501614,-0.176642919624752,16,-0.391037735849057,-0.567142857142857,0.276984126984127
2020-04-22,"New Zealand",-0.0800352190858303,-0.0455790316555395,-0.112090241021907,17,-0.308446601941748,-0.366638655462185,0.1924
2020-04-29,"New Zealand",-0.0598879768184099,-0.0256334256747123,-0.0918158380992305,18,-0.263725490196078,-0.31453781512605,0.192727272727273
2020-05-06,"New Zealand",-0.0500666562672723,-0.015999462849105,-0.081853895940629,19,-0.147037037037037,-0.149401709401709,0.116375
2020-05-13,"New Zealand",-0.00787097618324151,0.027720197430254,-0.0410795332392886,20,-0.150178571428571,-0.0405128205128205,0.0860240963855422
2020-05-20,"New Zealand",0.0127781322780428,0.0546400376217242,-0.0258873918275643,21,-0.110366972477064,-0.122393162393162,0.08225
2020-05-27,"New Zealand",-0.0185751903392675,0.0159734654684887,-0.0508514339932029,22,-0.133423423423423,0.0228205128205128,0.0691566265060241
2020-02-19,"Norway",-0.00635454807290664,0.0381919211386276,-0.0472355188835347,8,0.023452380952381,-0.0291666666666667,0.0030952380952381
2020-02-26,"Norway",0.0338353632181027,0.0861072812536452,-0.0136361273029164,9,0.0221428571428571,-0.0217857142857143,0.00619047619047619
2020-03-04,"Norway",0.0168385889089629,0.0689621897502995,-0.0304381575926479,10,-0.0103571428571429,-0.270595238095238,0.106829268292683
2020-03-11,"Norway",0.00519112358017182,0.0569162896590536,-0.0417074273797452,11,-0.161547619047619,-0.454642857142857,0.170617283950617
2020-03-18,"Norway",-0.00618759673740839,0.0452300780554039,-0.0527837100502779,12,-0.133928571428571,-0.447142857142857,0.164878048780488
2020-03-25,"Norway",0.0467934917503926,0.107473410272254,-0.00758236989629671,13,-0.00642857142857143,-0.458571428571429,0.151204819277108
2020-04-01,"Norway",0.0384588990033306,0.107755925109682,-0.0226786338156144,14,-0.330843373493976,-0.615,0.184024390243902
2020-04-08,"Norway",-0.00418053132343083,0.0558499333109841,-0.057752137659306,15,0.000256410256410256,-0.36297619047619,0.118452380952381
2020-04-15,"Norway",-0.0402622475673819,0.0176912996076692,-0.0919709572568696,16,0.0164102564102564,-0.324404761904762,0.0954761904761905
2020-04-22,"Norway",0.0240848611930093,0.0903046897498366,-0.0345517892734547,17,-0.0111688311688312,-0.357142857142857,0.0975
2020-04-29,"Norway",0.00428602361416443,0.0686334073888222,-0.0527521704002838,18,0.0514457831325301,-0.251666666666667,0.0833333333333333
2020-05-06,"Norway",0.00547728733606773,0.0696890963158263,-0.0514620053361425,19,0.041566265060241,-0.195,0.064047619047619
2020-05-13,"Norway",-0.0162189066319754,0.0585072078532544,-0.0810900476073603,20,0.0273493975903614,-0.304404761904762,0.0622619047619048
2020-05-20,"Norway",-0.0116682656725161,0.0724178548650124,-0.0835270600314368,21,0.0803658536585366,-0.241428571428571,0.0252380952380952
2020-05-27,"Norway",-0.00509620919019195,0.0681451058874174,-0.0689379201797096,22,0.0902409638554217,-0.148928571428571,0.0394047619047619
2020-02-19,"Ontario",-0.010065714536304,0.0223008689801819,-0.0404457083916606,8,0.00285714285714286,0.0157142857142857,0.0114285714285714
2020-02-26,"Ontario",0.0124142149434253,0.0501220975742675,-0.0226795010651047,9,0.0485714285714286,0.0385714285714286,0.00142857142857143
2020-03-04,"Ontario",-0.00163169324106972,0.0347279504417859,-0.0355227737625256,10,0.231428571428571,-0.11,0.0542857142857143
2020-03-11,"Ontario",-0.0202181131201073,0.0153216666848683,-0.0533540061847231,11,-0.0914285714285714,-0.462857142857143,0.18
2020-03-18,"Ontario",-0.0398486912070804,-0.00261490749221962,-0.0744025418923283,12,-0.245714285714286,-0.571428571428571,0.222857142857143
2020-03-25,"Ontario",-0.0695752632184796,-0.0322434586727185,-0.10413385158605,13,-0.232857142857143,-0.581428571428571,0.224285714285714
2020-04-01,"Ontario",-0.0900703805304449,-0.0510654469300655,-0.125995399084008,14,-0.271428571428571,-0.641428571428571,0.241428571428571
2020-04-08,"Ontario",-0.105033945458593,-0.0711073360311247,-0.136569628864849,15,-0.248571428571429,-0.57,0.227142857142857
2020-04-15,"Ontario",-0.0952795599934138,-0.0595195533000941,-0.128419765234619,16,-0.232857142857143,-0.557142857142857,0.208571428571429
2020-04-22,"Ontario",-0.094550836798098,-0.0571999350866466,-0.129055054873737,17,-0.192857142857143,-0.534285714285714,0.21
2020-04-29,"Ontario",-0.0993249828464663,-0.0632455000699902,-0.13272830689379,18,-0.158571428571429,-0.511428571428571,0.202857142857143
2020-05-06,"Ontario",-0.0687333315158104,-0.0250326871373875,-0.108684478709181,19,-0.18,-0.531428571428571,0.2
