"geography","date","percent_red","mars_elec","breakpoint","SIP_change","breakpoint_and_SIP_chg"
"France",2020-03-29,-0.124219975979001,-0.159884262933762,NA,NA,NA
"France",2020-03-30,-0.154906432510478,-0.144896924275623,NA,NA,NA
"France",2020-03-31,-0.149547641068939,-0.129909585617483,NA,NA,NA
"France",2020-04-01,-0.0957292623090924,-0.114922246959343,NA,NA,NA
"France",2020-04-02,-0.106026887675567,-0.0999349083012038,NA,NA,NA
"France",2020-04-03,-0.0695138805287612,-0.0849475696430642,NA,NA,NA
"France",2020-04-04,-0.0424295456222467,-0.0699602309849246,NA,NA,NA
"France",2020-04-05,-0.00429423164281683,-0.0549728923267849,1,NA,NA
"France",2020-04-06,-0.106853734353976,-0.0632399583222235,NA,NA,NA
"France",2020-04-07,-0.0826331211051861,-0.0715070243176621,NA,NA,NA
"France",2020-04-08,-0.0992879310783271,-0.0797740903131007,NA,NA,NA
"France",2020-04-09,-0.121570926592646,-0.0880411563085393,NA,NA,NA
"France",2020-04-10,-0.129697442541068,-0.0963082223039779,NA,NA,NA
"France",2020-04-11,-0.0839366287481334,-0.104575288299416,NA,NA,NA
"France",2020-04-12,-0.0757014800797542,-0.112842354294855,NA,NA,NA
"France",2020-04-13,-0.128644092875167,-0.121109420290294,NA,NA,NA
"France",2020-04-14,-0.199771224295152,-0.129376486285732,NA,NA,NA
"France",2020-04-15,-0.134352830506985,-0.137643552281171,1,NA,NA
"France",2020-04-16,-0.105734439079208,-0.134637892842618,NA,NA,NA
"France",2020-04-17,-0.118743479166576,-0.131632233404066,NA,NA,NA
"France",2020-04-18,-0.0868865103814559,-0.128626573965514,NA,NA,NA
"France",2020-04-19,-0.0982007916243082,-0.125620914526962,NA,NA,NA
"France",2020-04-20,-0.130311533104151,-0.122615255088409,NA,NA,NA
"France",2020-04-21,-0.13430527458654,-0.119609595649857,NA,NA,NA
"France",2020-04-22,-0.111777247703469,-0.116603936211305,NA,NA,NA
"France",2020-04-23,-0.104948524881165,-0.113598276772753,NA,NA,NA
"France",2020-04-24,-0.11433854352799,-0.1105926173342,NA,NA,NA
"France",2020-04-25,-0.107381450451153,-0.107586957895648,NA,NA,NA
"France",2020-04-26,-0.0849658982135004,-0.104581298457096,NA,NA,NA
"France",2020-04-27,-0.118391216266232,-0.101575639018543,NA,NA,NA
"France",2020-04-28,-0.135666787335647,-0.0985699795799911,NA,NA,NA
"France",2020-04-29,-0.143614750448864,-0.0955643201414387,NA,NA,NA
"France",2020-04-30,-0.149702776853287,-0.0925586607028865,NA,NA,NA
"France",2020-05-01,-0.0779376984162735,-0.0895530012643342,NA,NA,NA
"France",2020-05-02,-0.0503274602029957,-0.086547341825782,NA,NA,NA
"France",2020-05-03,0.00251256852814983,-0.0835416823872296,NA,NA,NA
"France",2020-05-04,-0.0517751355334467,-0.0805360229486773,NA,NA,NA
"France",2020-05-05,-0.0776562407290958,-0.077530363510125,NA,NA,NA
"France",2020-05-06,-0.0713828220590484,-0.0745247040715727,NA,NA,NA
"France",2020-05-07,-0.0760641298562833,-0.0715190446330205,NA,NA,NA
"France",2020-05-08,-0.0675221641994138,-0.0685133851944681,NA,NA,NA
"France",2020-05-09,-0.0617341091938572,-0.0655077257559158,NA,NA,NA
"France",2020-05-10,-0.0402580313372235,-0.0625020663173636,NA,NA,NA
"France",2020-05-11,-0.117129196904266,-0.0594964068788113,1,1,1
"France",2020-05-12,-0.119834140368093,-0.0594964068788113,NA,NA,NA
"France",2020-05-13,-0.0682958787628233,-0.0594964068788113,NA,NA,NA
"France",2020-05-14,-0.0736223314050687,-0.0594964068788113,NA,NA,NA
"France",2020-05-15,-0.0592774833257646,-0.0594964068788113,NA,NA,NA
"France",2020-05-16,-0.02888518458553,-0.0594964068788113,NA,NA,NA
"France",2020-05-17,-0.0107058771991229,-0.0594964068788113,NA,NA,NA
"France",2020-05-18,-0.0425719370653741,-0.0594964068788113,NA,NA,NA
"France",2020-05-19,-0.057592227007549,-0.0594964068788113,NA,NA,NA
"France",2020-05-20,-0.0675821286939993,-0.0594964068788113,NA,NA,NA
"France",2020-05-21,-0.0408212496786879,-0.0594964068788113,NA,NA,NA
"France",2020-05-22,-0.12367579156174,-0.0594964068788113,NA,NA,NA
"France",2020-05-23,-0.0627899389461932,-0.0594964068788113,NA,NA,NA
"France",2020-05-24,-0.0529114200022614,-0.0594964068788113,NA,NA,NA
"France",2020-05-25,-0.0495362622014345,-0.0594964068788113,NA,NA,NA
"France",2020-05-26,-0.047977462902478,-0.0594964068788113,NA,NA,NA
"France",2020-05-27,-0.0557536515646948,-0.0594964068788113,NA,NA,NA
"France",2020-05-28,-0.0598588897735776,-0.0594964068788113,NA,NA,NA
"France",2020-05-29,-0.0590147767459662,-0.0594964068788113,NA,NA,NA
"France",2020-05-30,-0.0401349015542905,-0.0594964068788113,NA,NA,NA
"France",2020-05-31,-0.0445884423871674,-0.0594964068788113,NA,NA,NA
"Germany",2020-02-16,0.021580764757138,0.00543222856655169,NA,NA,NA
"Germany",2020-02-17,0.0164974573838736,0.00543222856655287,NA,NA,NA
"Germany",2020-02-18,0.0217615146721417,0.00543222856655141,NA,NA,NA
"Germany",2020-02-19,0.00296633377029052,0.00543222856655139,NA,NA,NA
"Germany",2020-02-20,-0.00275994016580239,0.00543222856655139,NA,NA,NA
"Germany",2020-02-21,0.00549665807313595,0.0054322285665514,NA,NA,NA
"Germany",2020-02-22,0.0144363009443286,0.0054322285665514,NA,NA,NA
"Germany",2020-02-23,0.0135547041020447,0.00543222856655139,NA,NA,NA
"Germany",2020-02-24,-0.0252776643462599,0.00543222856655139,NA,NA,NA
"Germany",2020-02-25,-0.0165720103043523,0.0054322285665514,NA,NA,NA
"Germany",2020-02-26,-0.0144566843423131,0.0054322285665514,NA,NA,NA
"Germany",2020-02-27,0.00446708748301932,0.0054322285665514,NA,NA,NA
"Germany",2020-02-28,-0.003347463907546,0.00543222856655139,NA,NA,NA
"Germany",2020-02-29,-0.00689960521694408,0.00543222856655139,NA,NA,NA
"Germany",2020-03-01,0.00448777559601337,0.00543222856655139,NA,NA,NA
"Germany",2020-03-02,0.0169153929967904,0.0054322285665514,NA,NA,NA
"Germany",2020-03-03,0.000794753344635436,0.00543222856655139,NA,NA,NA
"Germany",2020-03-04,-0.00926008970644554,0.0054322285665514,NA,NA,NA
"Germany",2020-03-05,0.00678173093625834,0.0054322285665514,NA,NA,NA
"Germany",2020-03-06,0.0221998649406291,0.00543222856655139,NA,NA,NA
"Germany",2020-03-07,0.00499229574216796,0.00543222856655139,NA,NA,NA
"Germany",2020-03-08,0.0140872749251703,0.00543222856655139,NA,NA,NA
"Germany",2020-03-09,0.00394791226402729,0.0054322285665514,NA,NA,NA
"Germany",2020-03-10,0.0514939635873762,0.00543222856655139,NA,NA,NA
"Germany",2020-03-11,0.0188938920765806,0.00543222856655138,NA,NA,NA
"Germany",2020-03-12,0.0227690590552495,0.0054322285665514,NA,NA,NA
"Germany",2020-03-13,0.016977240025828,0.00543222856655139,NA,NA,NA
"Germany",2020-03-14,-0.0164333884010947,0.0054322285665514,NA,NA,NA
"Germany",2020-03-15,0.00169813617494999,0.0054322285665514,NA,NA,NA
"Germany",2020-03-16,-0.0264068839329892,0.00543222856655139,1,1,1
"Germany",2020-03-17,-0.0280159693832252,-0.00682809461963548,NA,NA,NA
"Germany",2020-03-18,-0.0348227810629361,-0.0190884178058224,NA,NA,NA
"Germany",2020-03-19,-0.0572924681231388,-0.0313487409920092,NA,NA,NA
"Germany",2020-03-20,-0.0595883985216335,-0.0436090641781961,NA,NA,NA
"Germany",2020-03-21,-0.0358308966356586,-0.055869387364383,NA,NA,NA
"Germany",2020-03-22,-0.038643711847879,-0.0681297105505698,NA,NA,NA
"Germany",2020-03-23,-0.0862076253941992,-0.0803900337367567,1,1,1
"Germany",2020-03-24,-0.0920249074784302,-0.0803900337367567,NA,NA,NA
"Germany",2020-03-25,-0.0956494383221016,-0.0803900337367567,NA,NA,NA
"Germany",2020-03-26,-0.0985350958616824,-0.0803900337367567,NA,NA,NA
"Germany",2020-03-27,-0.0953692245414999,-0.0803900337367567,NA,NA,NA
"Germany",2020-03-28,-0.0766167638499413,-0.0803900337367567,NA,NA,NA
"Germany",2020-03-29,-0.0253298538987853,-0.0803900337367567,NA,NA,NA
"Germany",2020-03-30,-0.0919910290402258,-0.0803900337367567,NA,NA,NA
"Germany",2020-03-31,-0.106097555185929,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-01,-0.0614550555301041,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-02,-0.0553740831204379,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-03,-0.0456759916849052,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-04,-0.0473004971872497,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-05,-0.0191521279527538,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-06,-0.0753343514041512,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-07,-0.086133194625041,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-08,-0.102100813323196,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-09,-0.128039037718664,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-10,-0.0602846310500388,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-11,-0.124775440856679,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-12,-0.0317701395804642,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-13,-0.0364027194088874,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-14,-0.159463956594957,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-15,-0.12625178837378,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-16,-0.109932161466471,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-17,-0.0981797390097362,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-18,-0.0817221926016777,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-19,-0.0613649661837982,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-20,-0.0840399807904318,-0.0803900337367567,NA,1,NA
"Germany",2020-04-21,-0.0706577441126192,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-22,-0.0819572072031137,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-23,-0.0778903614394222,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-24,-0.0942555788535069,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-25,-0.0713687462300832,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-26,-0.0482171527432269,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-27,-0.0815431038639008,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-28,-0.0778798516138425,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-29,-0.0784878544505944,-0.0803900337367567,NA,NA,NA
"Germany",2020-04-30,-0.101717354927026,-0.0803900337367567,NA,NA,NA
"Germany",2020-05-01,-0.100646296064757,-0.0803900337367567,NA,NA,NA
"Germany",2020-05-02,-0.0988792708920757,-0.0803900337367567,NA,NA,NA
"Germany",2020-05-03,-0.0644199490399065,-0.0803900337367567,NA,NA,NA
"Germany",2020-05-04,-0.0784467051320084,-0.0803900337367567,1,1,1
"Germany",2020-05-05,-0.0840970833322267,-0.0803900337367567,NA,NA,NA
"Germany",2020-05-06,-0.0974805174815249,-0.0803900337367567,NA,NA,NA
"Germany",2020-05-07,-0.103641442821626,-0.0803900337367567,NA,NA,NA
"Germany",2020-05-08,-0.109683644410743,-0.0803900337367567,NA,NA,NA
"Germany",2020-05-09,-0.0836331431839817,-0.0803900337367567,NA,NA,NA
"Germany",2020-05-10,-0.0464925364784166,-0.0803900337367567,NA,NA,NA
"Germany",2020-05-11,-0.0515530591357156,-0.0803900337367567,1,NA,NA
"Germany",2020-05-12,-0.0842817773879111,-0.0814734409324662,NA,NA,NA
"Germany",2020-05-13,-0.0894837267347183,-0.0825568481281756,NA,NA,NA
"Germany",2020-05-14,-0.0882707345197339,-0.083640255323885,NA,NA,NA
"Germany",2020-05-15,-0.081029015749703,-0.0847236625195944,NA,NA,NA
"Germany",2020-05-16,-0.0787487264330618,-0.0858070697153039,NA,NA,NA
"Germany",2020-05-17,-0.0711969805157348,-0.0868904769110133,NA,NA,NA
"Germany",2020-05-18,-0.0837563409851792,-0.0879738841067227,NA,NA,NA
"Germany",2020-05-19,-0.0815435893500501,-0.0890572913024322,NA,NA,NA
"Germany",2020-05-20,-0.123469635395274,-0.0901406984981416,NA,NA,NA
"Germany",2020-05-21,-0.0986032996530723,-0.091224105693851,NA,NA,NA
"Germany",2020-05-22,-0.167690348412192,-0.0923075128895605,NA,NA,NA
"Germany",2020-05-23,-0.0743510141508019,-0.0933909200852699,NA,NA,NA
"Germany",2020-05-24,-0.0448325467261634,-0.0944743272809793,NA,NA,NA
"Germany",2020-05-25,-0.0693648526511525,-0.0955577344766888,NA,NA,NA
"Germany",2020-05-26,-0.104550058183574,-0.0966411416723982,NA,NA,NA
"Germany",2020-05-27,-0.105285781343564,-0.0977245488681076,NA,NA,NA
"Germany",2020-05-28,-0.106196854815044,-0.0988079560638171,NA,NA,NA
"Germany",2020-05-29,-0.124281224085276,-0.0998913632595265,NA,NA,NA
"Germany",2020-05-30,-0.0980116975436398,-0.100974770455236,NA,NA,NA
"Germany",2020-05-31,-0.0892171754801304,-0.102058177650945,NA,NA,NA
"Greece",2020-02-16,-0.0229641971476497,-0.0133415110827541,NA,NA,NA
"Greece",2020-02-17,-0.0117655327943854,-0.0133415110827551,NA,NA,NA
"Greece",2020-02-18,-0.0367429410505851,-0.0133415110827536,NA,NA,NA
"Greece",2020-02-19,-0.0172093401487402,-0.0133415110827533,NA,NA,NA
"Greece",2020-02-20,0.00599863694361505,-0.0133415110827537,NA,NA,NA
"Greece",2020-02-21,0.00262820120640823,-0.0133415110827537,NA,NA,NA
"Greece",2020-02-22,0.00447093289660153,-0.0133415110827537,NA,NA,NA
"Greece",2020-02-23,-0.0144875978424024,-0.0133415110827537,NA,NA,NA
"Greece",2020-02-24,-0.00950430894419987,-0.0133415110827537,NA,NA,NA
"Greece",2020-02-25,0.00793997828711917,-0.0133415110827537,NA,NA,NA
"Greece",2020-02-26,-0.023015236122446,-0.0133415110827537,NA,NA,NA
"Greece",2020-02-27,-0.0194161232904827,-0.0133415110827537,NA,NA,NA
"Greece",2020-02-28,-0.0475950278908398,-0.0133415110827537,NA,NA,NA
"Greece",2020-02-29,-0.0411384884332518,-0.0133415110827537,NA,NA,NA
"Greece",2020-03-01,-0.0223873661816352,-0.0133415110827537,NA,NA,NA
"Greece",2020-03-02,-0.0893031448355674,-0.0133415110827537,NA,NA,NA
"Greece",2020-03-03,0.00824681477674722,-0.0133415110827537,NA,NA,NA
"Greece",2020-03-04,0.026410967210198,-0.0133415110827537,NA,NA,NA
"Greece",2020-03-05,-0.0218059149528549,-0.0133415110827537,NA,NA,NA
"Greece",2020-03-06,-0.0338939235507423,-0.0133415110827537,NA,NA,NA
"Greece",2020-03-07,0.00395165360918087,-0.0133415110827537,NA,NA,NA
"Greece",2020-03-08,0.0418976511289146,-0.0133415110827537,NA,NA,NA
"Greece",2020-03-09,0.0262053138888042,-0.0133415110827537,NA,1,NA
"Greece",2020-03-10,-0.00905274079490518,-0.0133415110827537,NA,NA,NA
"Greece",2020-03-11,-0.0121429656209539,-0.0133415110827537,NA,NA,NA
"Greece",2020-03-12,-0.047984219511516,-0.0133415110827537,NA,NA,NA
"Greece",2020-03-13,-0.00675782116092176,-0.0133415110827537,1,1,1
"Greece",2020-03-14,-0.00325875082449061,-0.0166759159490081,NA,NA,NA
"Greece",2020-03-15,0.000761006638222464,-0.0200103208152625,NA,NA,NA
"Greece",2020-03-16,-0.0774666668552324,-0.023344725681517,NA,NA,NA
"Greece",2020-03-17,-0.0676256106264863,-0.0266791305477714,NA,NA,NA
"Greece",2020-03-18,-0.0691486994816015,-0.0300135354140258,NA,NA,NA
"Greece",2020-03-19,-0.0671628512512597,-0.0333479402802802,NA,NA,NA
"Greece",2020-03-20,-0.0603799324181996,-0.0366823451465347,NA,NA,NA
"Greece",2020-03-21,-0.0357279307730392,-0.0400167500127891,NA,NA,NA
"Greece",2020-03-22,0.020414868683833,-0.0433511548790435,NA,NA,NA
"Greece",2020-03-23,-0.014729048239064,-0.046685559745298,1,1,1
"Greece",2020-03-24,-0.0822233927052724,-0.0466855597452979,NA,NA,NA
"Greece",2020-03-25,-0.0935751504412499,-0.0466855597452979,NA,NA,NA
"Greece",2020-03-26,-0.0576646898662676,-0.0466855597452979,NA,NA,NA
"Greece",2020-03-27,0.000449876151071459,-0.0466855597452979,NA,NA,NA
"Greece",2020-03-28,-0.0118344009962963,-0.046685559745298,NA,NA,NA
"Greece",2020-03-29,-0.0125238186667963,-0.0466855597452979,NA,NA,NA
"Greece",2020-03-30,-0.0782323279218182,-0.0466855597452979,NA,NA,NA
"Greece",2020-03-31,-0.0894241808868265,-0.0466855597452979,NA,NA,NA
"Greece",2020-04-01,-0.058331590518692,-0.0466855597452979,NA,NA,NA
"Greece",2020-04-02,-0.0912614817547472,-0.0466855597452979,NA,NA,NA
"Greece",2020-04-03,-0.0438940917286233,-0.0466855597452979,NA,NA,NA
"Greece",2020-04-04,0.0106307726091602,-0.0466855597452979,NA,NA,NA
"Greece",2020-04-05,0.0222934766075606,-0.046685559745298,NA,NA,NA
"Greece",2020-04-06,-0.0172498336303397,-0.046685559745298,NA,NA,NA
"Greece",2020-04-07,-0.0347076685766786,-0.0466855597452979,NA,NA,NA
"Greece",2020-04-08,-0.0641003377788515,-0.0466855597452979,1,NA,NA
"Greece",2020-04-09,-0.0828789184042341,-0.0545169150275088,NA,NA,NA
"Greece",2020-04-10,-0.0725445422933866,-0.0623482703097196,NA,NA,NA
"Greece",2020-04-11,-0.0817729673154435,-0.0701796255919304,NA,NA,NA
"Greece",2020-04-12,-0.0664873006655497,-0.0780109808741412,NA,NA,NA
"Greece",2020-04-13,-0.115547746010739,-0.0858423361563521,NA,NA,NA
"Greece",2020-04-14,-0.134304605626248,-0.0936736914385629,NA,NA,NA
"Greece",2020-04-15,-0.114741642971341,-0.101505046720774,NA,NA,NA
"Greece",2020-04-16,-0.16856858670563,-0.109336402002985,NA,NA,NA
"Greece",2020-04-17,-0.214633658378002,-0.117167757285195,NA,NA,NA
"Greece",2020-04-18,-0.10989997826111,-0.124999112567406,NA,NA,NA
"Greece",2020-04-19,-0.141594774699084,-0.132830467849617,NA,NA,NA
"Greece",2020-04-20,-0.0278421761428322,-0.140661823131828,NA,NA,NA
"Greece",2020-04-21,-0.18556800917715,-0.148493178414039,NA,NA,NA
"Greece",2020-04-22,-0.183309363371141,-0.15632453369625,NA,NA,NA
"Greece",2020-04-23,-0.191285543079336,-0.16415588897846,1,NA,NA
"Greece",2020-04-24,-0.162315600256274,-0.160592605504809,NA,NA,NA
"Greece",2020-04-25,-0.143076402812246,-0.157029322031158,NA,NA,NA
"Greece",2020-04-26,-0.110832221329105,-0.153466038557506,NA,NA,NA
"Greece",2020-04-27,-0.115682078419808,-0.149902755083855,NA,NA,NA
"Greece",2020-04-28,-0.11227229326291,-0.146339471610204,NA,NA,NA
"Greece",2020-04-29,-0.124598209217896,-0.142776188136552,NA,NA,NA
"Greece",2020-04-30,-0.14032981619028,-0.139212904662901,NA,NA,NA
"Greece",2020-05-01,-0.0687897979028541,-0.13564962118925,NA,NA,NA
"Greece",2020-05-02,-0.178848630219538,-0.132086337715598,NA,NA,NA
"Greece",2020-05-03,-0.128557926418954,-0.128523054241947,NA,NA,NA
"Greece",2020-05-04,-0.155435353248743,-0.124959770768296,1,1,1
"Greece",2020-05-05,-0.13149129054881,-0.121805939621144,NA,NA,NA
"Greece",2020-05-06,-0.130322095102002,-0.118652108473992,NA,NA,NA
"Greece",2020-05-07,-0.144778390631789,-0.11549827732684,NA,NA,NA
"Greece",2020-05-08,-0.104650447035747,-0.112344446179688,NA,NA,NA
"Greece",2020-05-09,-0.0808693812362344,-0.109190615032537,NA,NA,NA
"Greece",2020-05-10,-0.0467104406760349,-0.106036783885385,NA,NA,NA
"Greece",2020-05-11,-0.113395663827311,-0.102882952738233,NA,NA,NA
"Greece",2020-05-12,-0.149996360263595,-0.0997291215910811,NA,NA,NA
"Greece",2020-05-13,-0.0716454966617644,-0.0965752904439293,NA,NA,NA
"Greece",2020-05-14,-0.0559124749249308,-0.0934214592967774,NA,NA,NA
"Greece",2020-05-15,-0.118243717560942,-0.0902676281496256,NA,NA,NA
"Greece",2020-05-16,-0.122162790815463,-0.0871137970024738,NA,NA,NA
"Greece",2020-05-17,-0.0916944913403545,-0.083959965855322,NA,NA,NA
"Greece",2020-05-18,-0.0485725855623341,-0.0808061347081701,NA,NA,NA
"Greece",2020-05-19,-0.0203280834138979,-0.0776523035610183,NA,NA,NA
"Greece",2020-05-20,-0.0323619099628763,-0.0744984724138665,NA,NA,NA
"Greece",2020-05-21,-0.0606185394019741,-0.0713446412667147,1,NA,NA
"Greece",2020-05-22,-0.107424625967065,-0.0713446412667147,NA,NA,NA
"Greece",2020-05-23,-0.0713826490633296,-0.0713446412667147,NA,NA,NA
"Greece",2020-05-24,-0.0623099988082502,-0.0713446412667147,NA,NA,NA
"Greece",2020-05-25,-0.0662390165881633,-0.0713446412667147,NA,NA,NA
"Greece",2020-05-26,-0.0907541759707053,-0.0713446412667147,NA,NA,NA
"Greece",2020-05-27,-0.125511836861014,-0.0713446412667147,NA,NA,NA
"Greece",2020-05-28,-0.097651260695579,-0.0713446412667147,NA,NA,NA
"Greece",2020-05-29,-0.0775770290999895,-0.0713446412667147,NA,NA,NA
"Greece",2020-05-30,-0.0622205559709148,-0.0713446412667147,NA,NA,NA
"Greece",2020-05-31,-0.0385094736874086,-0.0713446412667147,NA,NA,NA
"Hungary",2020-02-16,-0.0332834820274588,2.72057208486931e-05,NA,NA,NA
"Hungary",2020-02-17,-0.0125380158056927,2.72057208497678e-05,NA,NA,NA
"Hungary",2020-02-18,-0.00205597087111736,2.72057208492527e-05,NA,NA,NA
"Hungary",2020-02-19,-0.0227924225329622,2.72057208488971e-05,NA,NA,NA
"Hungary",2020-02-20,-0.0236595969959634,2.72057208490439e-05,NA,NA,NA
"Hungary",2020-02-21,0.000856398304729429,2.72057208490484e-05,NA,NA,NA
"Hungary",2020-02-22,-0.029525910251349,2.72057208490407e-05,NA,NA,NA
"Hungary",2020-02-23,0.0153216890182387,2.72057208490439e-05,NA,NA,NA
"Hungary",2020-02-24,-0.0038198920792194,2.72057208490395e-05,NA,NA,NA
"Hungary",2020-02-25,-0.0101945046719792,2.72057208490406e-05,NA,NA,NA
"Hungary",2020-02-26,0.0146546004038968,2.72057208490395e-05,NA,NA,NA
"Hungary",2020-02-27,-0.0277696511468915,2.7205720849055e-05,NA,NA,NA
"Hungary",2020-02-28,0.00359529973219758,2.72057208490439e-05,NA,NA,NA
"Hungary",2020-02-29,-0.025879225631409,2.72057208490495e-05,NA,NA,NA
"Hungary",2020-03-01,0.0324730667487504,2.72057208490439e-05,NA,NA,NA
"Hungary",2020-03-02,0.0266287355012008,2.72057208490484e-05,NA,NA,NA
"Hungary",2020-03-03,0.0442037983123502,2.72057208490484e-05,NA,NA,NA
"Hungary",2020-03-04,0.0184872064897251,2.72057208490395e-05,NA,NA,NA
"Hungary",2020-03-05,-0.0231186977164127,2.72057208490484e-05,NA,NA,NA
"Hungary",2020-03-06,0.0407341226984561,2.72057208490439e-05,NA,NA,NA
"Hungary",2020-03-07,0.0184667842549448,2.72057208490484e-05,NA,NA,NA
"Hungary",2020-03-08,0.00937650583181938,2.72057208490462e-05,NA,NA,NA
"Hungary",2020-03-09,-0.0163406851427927,2.72057208490517e-05,NA,NA,NA
"Hungary",2020-03-10,-0.00743717077075862,2.72057208490506e-05,NA,NA,NA
"Hungary",2020-03-11,0.033375693646954,2.72057208490406e-05,1,1,1
"Hungary",2020-03-12,0.00304622638056343,-0.00475657550518644,NA,NA,NA
"Hungary",2020-03-13,0.0300979403314757,-0.00954035673122191,NA,NA,NA
"Hungary",2020-03-14,-0.0224469029639757,-0.0143241379572574,NA,NA,NA
"Hungary",2020-03-15,-0.0802819914128899,-0.0191079191832928,NA,NA,NA
"Hungary",2020-03-16,-0.0408861754171821,-0.0238917004093283,NA,NA,NA
"Hungary",2020-03-17,-0.0235091372147002,-0.0286754816353638,1,NA,NA
"Hungary",2020-03-18,-0.0302304911150362,-0.0317968317243639,NA,NA,NA
"Hungary",2020-03-19,-0.0346708307352526,-0.0349181818133639,NA,NA,NA
"Hungary",2020-03-20,-0.0413154774652009,-0.038039531902364,NA,NA,NA
"Hungary",2020-03-21,-0.0399348419545893,-0.041160881991364,NA,NA,NA
"Hungary",2020-03-22,-0.0539347248087108,-0.0442822320803641,NA,NA,NA
"Hungary",2020-03-23,-0.0375449013301352,-0.0474035821693641,NA,NA,NA
"Hungary",2020-03-24,-0.0400652906622043,-0.0505249322583642,NA,NA,NA
"Hungary",2020-03-25,-0.031563941580177,-0.0536462823473642,NA,NA,NA
"Hungary",2020-03-26,-0.0319885748848535,-0.0567676324363643,NA,NA,NA
"Hungary",2020-03-27,-0.0754664403656131,-0.0598889825253643,NA,NA,NA
"Hungary",2020-03-28,-0.0900372893203452,-0.0630103326143644,1,1,1
"Hungary",2020-03-29,-0.0841215446255641,-0.0691947580716922,NA,NA,NA
"Hungary",2020-03-30,-0.0897649533719008,-0.07537918352902,NA,NA,NA
"Hungary",2020-03-31,-0.126999425818184,-0.0815636089863477,NA,NA,NA
"Hungary",2020-04-01,-0.11106687758578,-0.0877480344436755,NA,NA,NA
"Hungary",2020-04-02,-0.110540089012037,-0.0939324599010033,NA,NA,NA
"Hungary",2020-04-03,-0.090512022946317,-0.100116885358331,NA,NA,NA
"Hungary",2020-04-04,-0.096677825617248,-0.106301310815659,NA,NA,NA
"Hungary",2020-04-05,-0.0840241020099003,-0.112485736272987,NA,NA,NA
"Hungary",2020-04-06,-0.100357159765492,-0.118670161730314,NA,NA,NA
"Hungary",2020-04-07,-0.110938024891503,-0.124854587187642,NA,NA,NA
"Hungary",2020-04-08,-0.118206906093411,-0.13103901264497,1,NA,NA
"Hungary",2020-04-09,-0.130203160155355,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-10,-0.228686649319421,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-11,-0.171637771483705,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-12,-0.0989962056161464,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-13,-0.0637273164088534,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-14,-0.159298860854448,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-15,-0.142345279541658,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-16,-0.127166235716535,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-17,-0.119055122807649,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-18,-0.124161781430166,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-19,-0.113241598075078,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-20,-0.138994032753985,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-21,-0.133908063991329,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-22,-0.129398607743894,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-23,-0.117508378212187,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-24,-0.116485343813704,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-25,-0.118281036152198,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-26,-0.13280182578731,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-27,-0.120089941230123,-0.13103901264497,NA,NA,NA
"Hungary",2020-04-28,-0.112760088408346,-0.13103901264497,NA,NA,NA
